strainID	sample	scaffold	mean	trimmed_mean	covered_fraction	covered_bases	variance	length	read_count	reads_per_base	bamname	FILTER
HAMBI_2443	SH-MET-128	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-128	TRUE
HAMBI_2443	SH-MET-128	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-128	TRUE
HAMBI_2443	SH-MET-129	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-129	TRUE
HAMBI_2443	SH-MET-129	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-129	TRUE
HAMBI_2443	SH-MET-129	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-129	TRUE
HAMBI_2443	SH-MET-130	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-130	TRUE
HAMBI_2443	SH-MET-130	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-130	TRUE
HAMBI_2443	SH-MET-130	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-130	TRUE
HAMBI_2443	SH-MET-131	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-131	TRUE
HAMBI_2443	SH-MET-131	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-131	TRUE
HAMBI_2443	SH-MET-131	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-131	TRUE
HAMBI_2443	SH-MET-132	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-132	TRUE
HAMBI_2443	SH-MET-132	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-132	TRUE
HAMBI_2443	SH-MET-132	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-132	TRUE
HAMBI_2443	SH-MET-133	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-133	TRUE
HAMBI_2443	SH-MET-133	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-133	TRUE
HAMBI_2443	SH-MET-133	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-133	TRUE
HAMBI_2443	SH-MET-134	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-134	TRUE
HAMBI_2443	SH-MET-134	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-134	TRUE
HAMBI_2443	SH-MET-134	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-134	TRUE
HAMBI_2443	SH-MET-135	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-135	TRUE
HAMBI_2443	SH-MET-135	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-135	TRUE
HAMBI_2443	SH-MET-135	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-135	TRUE
HAMBI_2443	SH-MET-136	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-136	TRUE
HAMBI_2443	SH-MET-136	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-136	TRUE
HAMBI_2443	SH-MET-136	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-136	TRUE
HAMBI_2443	SH-MET-137	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-137	TRUE
HAMBI_2443	SH-MET-137	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-137	TRUE
HAMBI_2443	SH-MET-137	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-137	TRUE
HAMBI_2443	SH-MET-138	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-138	TRUE
HAMBI_2443	SH-MET-138	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-138	TRUE
HAMBI_2443	SH-MET-138	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-138	TRUE
HAMBI_2443	SH-MET-139	HAMBI_2443_chrm01_circ	2.1731754e-5	0	1.0865306e-5	31	4.346305e-5	2853118	2	7.0098747e-7	HAMBI_2443-SH-MET-139	TRUE
HAMBI_2443	SH-MET-139	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-139	TRUE
HAMBI_2443	SH-MET-139	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-139	TRUE
HAMBI_2443	SH-MET-140	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-140	TRUE
HAMBI_2443	SH-MET-140	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-140	TRUE
HAMBI_2443	SH-MET-140	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-140	TRUE
HAMBI_2443	SH-MET-141	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-141	TRUE
HAMBI_2443	SH-MET-141	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-141	TRUE
HAMBI_2443	SH-MET-141	HAMBI_2443_plas01_circ	1.2697636e-4	0	1.2694723e-4	83	1.2696043e-4	653815	1	1.5294846e-6	HAMBI_2443-SH-MET-141	TRUE
HAMBI_2443	SH-MET-142	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-142	TRUE
HAMBI_2443	SH-MET-142	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-142	TRUE
HAMBI_2443	SH-MET-142	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-142	TRUE
HAMBI_2443	SH-MET-143	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-143	TRUE
HAMBI_2443	SH-MET-143	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-143	TRUE
HAMBI_2443	SH-MET-143	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-143	TRUE
HAMBI_2443	SH-MET-144	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-144	TRUE
HAMBI_2443	SH-MET-144	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-144	TRUE
HAMBI_2443	SH-MET-144	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-144	TRUE
HAMBI_2443	SH-MET-145	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-145	TRUE
HAMBI_2443	SH-MET-145	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-145	TRUE
HAMBI_2443	SH-MET-145	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-145	TRUE
HAMBI_2443	SH-MET-146	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-146	TRUE
HAMBI_2443	SH-MET-146	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-146	TRUE
HAMBI_2443	SH-MET-146	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-146	TRUE
HAMBI_2443	SH-MET-147	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-147	TRUE
HAMBI_2443	SH-MET-147	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-147	TRUE
HAMBI_2443	SH-MET-147	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-147	TRUE
HAMBI_2443	SH-MET-148	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-148	TRUE
HAMBI_2443	SH-MET-148	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-148	TRUE
HAMBI_2443	SH-MET-148	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-148	TRUE
HAMBI_2443	SH-MET-149	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-149	TRUE
HAMBI_2443	SH-MET-149	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-149	TRUE
HAMBI_2443	SH-MET-149	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-149	TRUE
HAMBI_2443	SH-MET-150	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-150	TRUE
HAMBI_2443	SH-MET-150	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-150	TRUE
HAMBI_2443	SH-MET-150	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-150	TRUE
HAMBI_2443	SH-MET-151	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-151	TRUE
HAMBI_2443	SH-MET-151	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-151	TRUE
HAMBI_2443	SH-MET-151	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-151	TRUE
HAMBI_2443	SH-MET-152	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-152	TRUE
HAMBI_2443	SH-MET-152	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-152	TRUE
HAMBI_2443	SH-MET-152	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-152	TRUE
HAMBI_2443	SH-MET-153	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-153	TRUE
HAMBI_2443	SH-MET-153	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-153	TRUE
HAMBI_2443	SH-MET-153	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-153	TRUE
HAMBI_2443	SH-MET-154	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-154	TRUE
HAMBI_2443	SH-MET-154	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-154	TRUE
HAMBI_2443	SH-MET-154	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-154	TRUE
HAMBI_2443	SH-MET-155	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-155	TRUE
HAMBI_2443	SH-MET-155	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-155	TRUE
HAMBI_2443	SH-MET-155	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-155	TRUE
HAMBI_2443	SH-MET-156	HAMBI_2443_chrm01_circ	0	0	0	0	0	2853118	0	0	HAMBI_2443-SH-MET-156	TRUE
HAMBI_2443	SH-MET-156	HAMBI_2443_chrm02_circ	0	0	0	0	0	1730091	0	0	HAMBI_2443-SH-MET-156	TRUE
HAMBI_2443	SH-MET-156	HAMBI_2443_plas01_circ	0	0	0	0	0	653815	0	0	HAMBI_2443-SH-MET-156	TRUE
HAMBI_2494	SH-MET-121	HAMBI_2494_chrm01_circ	0.00405204	0	0.004008968	26769	0.0041215867	6677280	272	4.073515e-5	HAMBI_2494-SH-MET-121	TRUE
HAMBI_2494	SH-MET-121	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-121	TRUE
HAMBI_2494	SH-MET-122	HAMBI_2494_chrm01_circ	0.0024237959	0	0.002395586	15996	0.002474233	6677280	162	2.4261375e-5	HAMBI_2494-SH-MET-122	TRUE
HAMBI_2494	SH-MET-122	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-122	TRUE
HAMBI_2494	SH-MET-123	HAMBI_2494_chrm01_circ	0.0028973527	0	0.0028782678	19219	0.0029269985	6677280	194	2.9053746e-5	HAMBI_2494-SH-MET-123	TRUE
HAMBI_2494	SH-MET-123	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-123	TRUE
HAMBI_2494	SH-MET-124	HAMBI_2494_chrm01_circ	0.0021912109	0	0.0021472815	14338	0.0022741721	6677280	150	2.2464237e-5	HAMBI_2494-SH-MET-124	TRUE
HAMBI_2494	SH-MET-124	HAMBI_2494_plas01_circ	0.005834476	0	0.005809056	200	0.005800604	34429	2	5.809056e-5	HAMBI_2494-SH-MET-124	TRUE
HAMBI_2494	SH-MET-125	HAMBI_2494_chrm01_circ	8.6863665e-4	0	8.6861715e-4	5800	8.678823e-4	6677280	58	8.686172e-6	HAMBI_2494-SH-MET-125	TRUE
HAMBI_2494	SH-MET-125	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-125	TRUE
HAMBI_2494	SH-MET-126	HAMBI_2494_chrm01_circ	0.0019160927	0	0.0018715705	12497	0.002001382	6677280	128	1.9169482e-5	HAMBI_2494-SH-MET-126	TRUE
HAMBI_2494	SH-MET-126	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-126	TRUE
HAMBI_2494	SH-MET-127	HAMBI_2494_chrm01_circ	0	0	0	0	0	6677280	0	0	HAMBI_2494-SH-MET-127	TRUE
HAMBI_2494	SH-MET-127	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-127	TRUE
HAMBI_2494	SH-MET-128	HAMBI_2494_chrm01_circ	0.0011681665	0	0.0011578067	7731	0.0011874697	6677280	78	1.16814035e-5	HAMBI_2494-SH-MET-128	TRUE
HAMBI_2494	SH-MET-128	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-128	TRUE
HAMBI_2494	SH-MET-129	HAMBI_2494_chrm01_circ	0.0024878953	0	0.002395736	15997	0.002665917	6677280	168	2.5159945e-5	HAMBI_2494-SH-MET-129	TRUE
HAMBI_2494	SH-MET-129	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-129	TRUE
HAMBI_2494	SH-MET-130	HAMBI_2494_chrm01_circ	1.9768973e-5	0	9.884264e-6	66	3.9537557e-5	6677280	4	5.990463e-7	HAMBI_2494-SH-MET-130	TRUE
HAMBI_2494	SH-MET-130	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-130	TRUE
HAMBI_2494	SH-MET-131	HAMBI_2494_chrm01_circ	0.0013778375	0	0.0013286847	8872	0.0014741851	6677280	94	1.4077588e-5	HAMBI_2494-SH-MET-131	TRUE
HAMBI_2494	SH-MET-131	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-131	TRUE
HAMBI_2494	SH-MET-132	HAMBI_2494_chrm01_circ	0	0	0	0	0	6677280	0	0	HAMBI_2494-SH-MET-132	TRUE
HAMBI_2494	SH-MET-132	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-132	TRUE
HAMBI_2494	SH-MET-133	HAMBI_2494_chrm01_circ	1.9768973e-4	0	1.9768528e-4	1320	1.9765068e-4	6677280	14	2.096662e-6	HAMBI_2494-SH-MET-133	TRUE
HAMBI_2494	SH-MET-133	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-133	TRUE
HAMBI_2494	SH-MET-134	HAMBI_2494_chrm01_circ	1.4976495e-4	0	1.4976157e-4	1000	1.4974254e-4	6677280	10	1.4976158e-6	HAMBI_2494-SH-MET-134	TRUE
HAMBI_2494	SH-MET-134	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-134	TRUE
HAMBI_2494	SH-MET-135	HAMBI_2494_chrm01_circ	1.1981196e-4	0	1.19809265e-4	800	1.1979762e-4	6677280	8	1.1980926e-6	HAMBI_2494-SH-MET-135	TRUE
HAMBI_2494	SH-MET-135	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-135	TRUE
HAMBI_2494	SH-MET-136	HAMBI_2494_chrm01_circ	0.0013691512	0	0.0013441102	8975	0.0014172982	6677280	93	1.3927827e-5	HAMBI_2494-SH-MET-136	TRUE
HAMBI_2494	SH-MET-136	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-136	TRUE
HAMBI_2494	SH-MET-137	HAMBI_2494_chrm01_circ	8.9858964e-5	0	8.985695e-5	600	8.985091e-5	6677280	6	8.9856945e-7	HAMBI_2494-SH-MET-137	TRUE
HAMBI_2494	SH-MET-137	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-137	TRUE
HAMBI_2494	SH-MET-138	HAMBI_2494_chrm01_circ	0.0019056092	0	0.0018708217	12492	0.001971469	6677280	128	1.9169482e-5	HAMBI_2494-SH-MET-138	TRUE
HAMBI_2494	SH-MET-138	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-138	TRUE
HAMBI_2494	SH-MET-139	HAMBI_2494_chrm01_circ	1.8271323e-5	0	9.135456e-6	61	3.654232e-5	6677280	2	2.9952315e-7	HAMBI_2494-SH-MET-139	TRUE
HAMBI_2494	SH-MET-139	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-139	TRUE
HAMBI_2494	SH-MET-140	HAMBI_2494_chrm01_circ	0.009857529	0	0.009663216	64524	0.01014855	6677280	659	9.869288e-5	HAMBI_2494-SH-MET-140	TRUE
HAMBI_2494	SH-MET-140	HAMBI_2494_plas01_circ	0.011668952	0	0.011618112	400	0.011533124	34429	4	1.1618112e-4	HAMBI_2494-SH-MET-140	TRUE
HAMBI_2494	SH-MET-141	HAMBI_2494_chrm01_circ	0.0029821196	0	0.0028670356	19144	0.0032032658	6677280	202	3.0251838e-5	HAMBI_2494-SH-MET-141	TRUE
HAMBI_2494	SH-MET-141	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-141	TRUE
HAMBI_2494	SH-MET-142	HAMBI_2494_chrm01_circ	0	0	0	0	0	6677280	0	0	HAMBI_2494-SH-MET-142	TRUE
HAMBI_2494	SH-MET-142	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-142	TRUE
HAMBI_2494	SH-MET-143	HAMBI_2494_chrm01_circ	0.0011552868	0	0.0011175208	7462	0.0012294338	6677280	78	1.16814035e-5	HAMBI_2494-SH-MET-143	TRUE
HAMBI_2494	SH-MET-143	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-143	TRUE
HAMBI_2494	SH-MET-144	HAMBI_2494_chrm01_circ	1.0783076e-5	0	5.391417e-6	36	2.1566038e-5	6677280	2	2.9952315e-7	HAMBI_2494-SH-MET-144	TRUE
HAMBI_2494	SH-MET-144	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-144	TRUE
HAMBI_2494	SH-MET-145	HAMBI_2494_chrm01_circ	1.7971793e-4	0	1.7117748e-4	1143	1.9675886e-4	6677280	12	1.7971389e-6	HAMBI_2494-SH-MET-145	TRUE
HAMBI_2494	SH-MET-145	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-145	TRUE
HAMBI_2494	SH-MET-146	HAMBI_2494_chrm01_circ	8.087307e-4	0	8.087125e-4	5400	8.0807676e-4	6677280	54	8.087125e-6	HAMBI_2494-SH-MET-146	TRUE
HAMBI_2494	SH-MET-146	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-146	TRUE
HAMBI_2494	SH-MET-147	HAMBI_2494_chrm01_circ	0	0	0	0	0	6677280	0	0	HAMBI_2494-SH-MET-147	TRUE
HAMBI_2494	SH-MET-147	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-147	TRUE
HAMBI_2494	SH-MET-148	HAMBI_2494_chrm01_circ	0.0049879216	0	0.0049219145	32865	0.0050948365	6677280	334	5.0020368e-5	HAMBI_2494-SH-MET-148	TRUE
HAMBI_2494	SH-MET-148	HAMBI_2494_plas01_circ	0.017503427	0	0.017427169	600	0.017197559	34429	6	1.7427168e-4	HAMBI_2494-SH-MET-148	TRUE
HAMBI_2494	SH-MET-149	HAMBI_2494_chrm01_circ	4.370141e-4	0	4.2816837e-4	2859	4.5449546e-4	6677280	30	4.4928474e-6	HAMBI_2494-SH-MET-149	TRUE
HAMBI_2494	SH-MET-149	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-149	TRUE
HAMBI_2494	SH-MET-150	HAMBI_2494_chrm01_circ	0.0025253366	0	0.0024969748	16673	0.0026151086	6677280	172	2.575899e-5	HAMBI_2494-SH-MET-150	TRUE
HAMBI_2494	SH-MET-150	HAMBI_2494_plas01_circ	0.005834476	0	0.005809056	200	0.005800604	34429	2	5.809056e-5	HAMBI_2494-SH-MET-150	TRUE
HAMBI_2494	SH-MET-151	HAMBI_2494_chrm01_circ	1.7073204e-5	0	8.53641e-6	57	3.414612e-5	6677280	2	2.9952315e-7	HAMBI_2494-SH-MET-151	TRUE
HAMBI_2494	SH-MET-151	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-151	TRUE
HAMBI_2494	SH-MET-152	HAMBI_2494_chrm01_circ	0.004163166	0	0.0040801046	27244	0.004311774	6677280	280	4.1933243e-5	HAMBI_2494-SH-MET-152	TRUE
HAMBI_2494	SH-MET-152	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-152	TRUE
HAMBI_2494	SH-MET-153	HAMBI_2494_chrm01_circ	0.004552854	0	0.00454137	30324	0.004554891	6677280	304	4.552752e-5	HAMBI_2494-SH-MET-153	TRUE
HAMBI_2494	SH-MET-153	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-153	TRUE
HAMBI_2494	SH-MET-154	HAMBI_2494_chrm01_circ	1.2280725e-5	0	6.1402247e-6	41	2.4561303e-5	6677280	2	2.9952315e-7	HAMBI_2494-SH-MET-154	TRUE
HAMBI_2494	SH-MET-154	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-154	TRUE
HAMBI_2494	SH-MET-155	HAMBI_2494_chrm01_circ	9.444177e-4	0	9.4439654e-4	6306	9.435259e-4	6677280	64	9.584741e-6	HAMBI_2494-SH-MET-155	TRUE
HAMBI_2494	SH-MET-155	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-155	TRUE
HAMBI_2494	SH-MET-156	HAMBI_2494_chrm01_circ	0	0	0	0	0	6677280	0	0	HAMBI_2494-SH-MET-156	TRUE
HAMBI_2494	SH-MET-156	HAMBI_2494_plas01_circ	0	0	0	0	0	34429	0	0	HAMBI_2494-SH-MET-156	TRUE
HAMBI_2659	SH-MET-121	HAMBI_2659_chrm01_circ	55.903584	55.771294	1	5004263	112.39642	5004263	2812084	0.5619377	HAMBI_2659-SH-MET-121	FALSE
HAMBI_2659	SH-MET-122	HAMBI_2659_chrm01_circ	62.954365	62.80421	1	5004263	130.64261	5004263	3161058	0.63167304	HAMBI_2659-SH-MET-122	FALSE
HAMBI_2659	SH-MET-123	HAMBI_2659_chrm01_circ	38.113194	37.994358	0.9999926	5004226	62.857643	5004263	1914350	0.38254383	HAMBI_2659-SH-MET-123	FALSE
HAMBI_2659	SH-MET-124	HAMBI_2659_chrm01_circ	101.480415	101.34762	1	5004263	300.36008	5004263	5116705	1.0224693	HAMBI_2659-SH-MET-124	FALSE
HAMBI_2659	SH-MET-125	HAMBI_2659_chrm01_circ	48.47708	48.324326	0.9999972	5004249	89.97431	5004263	2429093	0.48540473	HAMBI_2659-SH-MET-125	FALSE
HAMBI_2659	SH-MET-126	HAMBI_2659_chrm01_circ	107.655304	107.45022	1	5004263	303.68655	5004263	5408751	1.0808287	HAMBI_2659-SH-MET-126	FALSE
HAMBI_2659	SH-MET-127	HAMBI_2659_chrm01_circ	68.82961	68.71779	1	5004263	145.27501	5004263	3450275	0.68946713	HAMBI_2659-SH-MET-127	FALSE
HAMBI_2659	SH-MET-128	HAMBI_2659_chrm01_circ	39.86973	39.744526	1	5004263	69.17217	5004263	1999988	0.39965686	HAMBI_2659-SH-MET-128	FALSE
HAMBI_2659	SH-MET-129	HAMBI_2659_chrm01_circ	42.5294	42.39884	1	5004263	74.55388	5004263	2141879	0.42801088	HAMBI_2659-SH-MET-129	FALSE
HAMBI_2659	SH-MET-130	HAMBI_2659_chrm01_circ	31.09673	30.970947	0.9999886	5004206	50.642666	5004263	1562526	0.312239	HAMBI_2659-SH-MET-130	FALSE
HAMBI_2659	SH-MET-131	HAMBI_2659_chrm01_circ	29.489725	29.384064	0.9999956	5004241	44.50924	5004263	1479419	0.29563174	HAMBI_2659-SH-MET-131	FALSE
HAMBI_2659	SH-MET-132	HAMBI_2659_chrm01_circ	19.19082	19.089245	0.99998504	5004188	27.138641	5004263	963798	0.19259539	HAMBI_2659-SH-MET-132	FALSE
HAMBI_2659	SH-MET-133	HAMBI_2659_chrm01_circ	22.388792	22.281507	0.999993	5004228	32.100834	5004263	1123500	0.22450858	HAMBI_2659-SH-MET-133	FALSE
HAMBI_2659	SH-MET-134	HAMBI_2659_chrm01_circ	30.241798	30.109655	1	5004263	48.818527	5004263	1516984	0.30313835	HAMBI_2659-SH-MET-134	FALSE
HAMBI_2659	SH-MET-135	HAMBI_2659_chrm01_circ	16.01031	15.902903	0.999987	5004198	21.734598	5004263	803803	0.16062365	HAMBI_2659-SH-MET-135	FALSE
HAMBI_2659	SH-MET-136	HAMBI_2659_chrm01_circ	58.556587	58.398125	1	5004263	124.82514	5004263	2940257	0.58755046	HAMBI_2659-SH-MET-136	FALSE
