sample	strainID	genus	species	count	count_norm
HAMBI0543	HAMBI_0105	NA	NA	1341	2051
HAMBI0543	HAMBI_0262	NA	NA	0	0
HAMBI0543	HAMBI_0403	NA	NA	672	456
HAMBI0543	HAMBI_1279	NA	NA	88	76
HAMBI0543	HAMBI_1287	NA	NA	27986	24465
HAMBI0543	HAMBI_1292	NA	NA	5842	5107
HAMBI0543	HAMBI_1299	NA	NA	29	22
HAMBI0543	HAMBI_1842	NA	NA	0	0
HAMBI0543	HAMBI_1896	NA	NA	178	272
HAMBI0543	HAMBI_1923	NA	NA	4473	4562
HAMBI0543	HAMBI_1972	NA	NA	5622	3440
HAMBI0543	HAMBI_1977	NA	NA	2694	3297
HAMBI0543	HAMBI_1988	NA	NA	0	0
HAMBI0543	HAMBI_2159	NA	NA	30	45
HAMBI0543	HAMBI_2160	NA	NA	478	975
HAMBI0543	HAMBI_2164	NA	NA	104	127
HAMBI0543	HAMBI_2443	NA	NA	0	0
HAMBI0543	HAMBI_2494	NA	NA	3	4
HAMBI0543	HAMBI_2659	NA	NA	8748	13383
HAMBI0543	HAMBI_2792	NA	NA	0	0
HAMBI0543	HAMBI_3031	NA	NA	0	0
HAMBI0543	HAMBI_3237	NA	NA	0	0
HAMBI0544	HAMBI_0006	NA	NA	1	0
HAMBI0544	HAMBI_0097	NA	NA	0	0
HAMBI0544	HAMBI_0105	NA	NA	1298	2015
HAMBI0544	HAMBI_0262	NA	NA	0	0
HAMBI0544	HAMBI_0403	NA	NA	671	463
HAMBI0544	HAMBI_1279	NA	NA	112	99
HAMBI0544	HAMBI_1287	NA	NA	15176	13468
HAMBI0544	HAMBI_1292	NA	NA	7334	6508
HAMBI0544	HAMBI_1299	NA	NA	31	24
HAMBI0544	HAMBI_1842	NA	NA	0	0
HAMBI0544	HAMBI_1896	NA	NA	681	1057
HAMBI0544	HAMBI_1923	NA	NA	2667	2761
HAMBI0544	HAMBI_1972	NA	NA	9965	6190
HAMBI0544	HAMBI_1977	NA	NA	1927	2394
HAMBI0544	HAMBI_1988	NA	NA	0	0
HAMBI0544	HAMBI_2159	NA	NA	11	17
HAMBI0544	HAMBI_2160	NA	NA	161	333
HAMBI0544	HAMBI_2164	NA	NA	0	0
HAMBI0544	HAMBI_2443	NA	NA	0	0
HAMBI0544	HAMBI_2494	NA	NA	217	337
HAMBI0544	HAMBI_2659	NA	NA	8279	12858
HAMBI0544	HAMBI_2792	NA	NA	0	0
HAMBI0544	HAMBI_3031	NA	NA	0	0
HAMBI0544	HAMBI_3237	NA	NA	0	0
HAMBI0545	HAMBI_0006	NA	NA	3	2
HAMBI0545	HAMBI_0097	NA	NA	0	0
HAMBI0545	HAMBI_0105	NA	NA	544	796
HAMBI0545	HAMBI_0262	NA	NA	0	0
HAMBI0545	HAMBI_0403	NA	NA	172	111
HAMBI0545	HAMBI_1279	NA	NA	15	12
HAMBI0545	HAMBI_1287	NA	NA	7180	6004
HAMBI0545	HAMBI_1292	NA	NA	9773	8172
HAMBI0545	HAMBI_1299	NA	NA	5	3
HAMBI0545	HAMBI_1842	NA	NA	0	0
HAMBI0545	HAMBI_1896	NA	NA	1172	1715
HAMBI0545	HAMBI_1923	NA	NA	2141	2088
HAMBI0545	HAMBI_1972	NA	NA	1410	825
HAMBI0545	HAMBI_1977	NA	NA	1396	1634
HAMBI0545	HAMBI_1988	NA	NA	0	0
HAMBI0545	HAMBI_2159	NA	NA	0	0
HAMBI0545	HAMBI_2160	NA	NA	234	456
HAMBI0545	HAMBI_2164	NA	NA	89	104
HAMBI0545	HAMBI_2443	NA	NA	0	0
HAMBI0545	HAMBI_2494	NA	NA	28	40
HAMBI0545	HAMBI_2659	NA	NA	4732	6924
HAMBI0545	HAMBI_2792	NA	NA	0	0
HAMBI0545	HAMBI_3031	NA	NA	0	0
HAMBI0545	HAMBI_3237	NA	NA	0	0
HAMBI0546	HAMBI_0006	NA	NA	0	0
HAMBI0546	HAMBI_0097	NA	NA	0	0
HAMBI0546	HAMBI_0105	NA	NA	902	1357
HAMBI0546	HAMBI_0262	NA	NA	0	0
HAMBI0546	HAMBI_0403	NA	NA	166	111
HAMBI0546	HAMBI_1279	NA	NA	77	66
HAMBI0546	HAMBI_1287	NA	NA	19830	17055
HAMBI0546	HAMBI_1292	NA	NA	2969	2553
HAMBI0546	HAMBI_1299	NA	NA	14	10
HAMBI0546	HAMBI_1842	NA	NA	0	0
HAMBI0546	HAMBI_1896	NA	NA	1407	2117
HAMBI0546	HAMBI_1923	NA	NA	2161	2168
HAMBI0546	HAMBI_1972	NA	NA	4181	2517
HAMBI0546	HAMBI_1977	NA	NA	1132	1363
HAMBI0546	HAMBI_1988	NA	NA	0	0
HAMBI0546	HAMBI_2159	NA	NA	14	21
HAMBI0546	HAMBI_2160	NA	NA	60	120
HAMBI0546	HAMBI_2164	NA	NA	0	0
HAMBI0546	HAMBI_2443	NA	NA	0	0
HAMBI0546	HAMBI_2494	NA	NA	150	225
HAMBI0546	HAMBI_2659	NA	NA	6679	10053
HAMBI0546	HAMBI_2792	NA	NA	0	0
HAMBI0546	HAMBI_3031	NA	NA	0	0
HAMBI0546	HAMBI_3237	NA	NA	0	0
HAMBI0547	HAMBI_0006	NA	NA	5	4
HAMBI0547	HAMBI_0097	NA	NA	1	0
HAMBI0547	HAMBI_0105	NA	NA	789	1235
HAMBI0547	HAMBI_0262	NA	NA	0	0
HAMBI0547	HAMBI_0403	NA	NA	1958	1362
HAMBI0547	HAMBI_1279	NA	NA	37	33
HAMBI0547	HAMBI_1287	NA	NA	3086	2760
HAMBI0547	HAMBI_1292	NA	NA	4432	3965
HAMBI0547	HAMBI_1299	NA	NA	10	7
HAMBI0547	HAMBI_1842	NA	NA	0	0
HAMBI0547	HAMBI_1896	NA	NA	1037	1623
HAMBI0547	HAMBI_1923	NA	NA	4430	4623
HAMBI0547	HAMBI_1972	NA	NA	15771	9876
HAMBI0547	HAMBI_1977	NA	NA	3853	4825
HAMBI0547	HAMBI_1988	NA	NA	0	0
HAMBI0547	HAMBI_2159	NA	NA	0	0
HAMBI0547	HAMBI_2160	NA	NA	263	549
HAMBI0547	HAMBI_2164	NA	NA	0	0
HAMBI0547	HAMBI_2443	NA	NA	0	0
HAMBI0547	HAMBI_2494	NA	NA	12	18
HAMBI0547	HAMBI_2659	NA	NA	8479	13275
HAMBI0547	HAMBI_2792	NA	NA	0	0
HAMBI0547	HAMBI_3031	NA	NA	0	0
HAMBI0547	HAMBI_3237	NA	NA	0	0
HAMBI0548	HAMBI_0006	NA	NA	5	4
HAMBI0548	HAMBI_0097	NA	NA	0	0
HAMBI0548	HAMBI_0105	NA	NA	941	1618
HAMBI0548	HAMBI_0262	NA	NA	0	0
HAMBI0548	HAMBI_0403	NA	NA	2891	2209
HAMBI0548	HAMBI_1279	NA	NA	80	78
HAMBI0548	HAMBI_1287	NA	NA	7279	7153
HAMBI0548	HAMBI_1292	NA	NA	8936	8782
HAMBI0548	HAMBI_1299	NA	NA	25	21
HAMBI0548	HAMBI_1842	NA	NA	0	0
HAMBI0548	HAMBI_1896	NA	NA	0	0
HAMBI0548	HAMBI_1923	NA	NA	5343	6126
HAMBI0548	HAMBI_1972	NA	NA	16631	11441
HAMBI0548	HAMBI_1977	NA	NA	2392	3291
HAMBI0548	HAMBI_1988	NA	NA	0	0
HAMBI0548	HAMBI_2159	NA	NA	0	0
HAMBI0548	HAMBI_2160	NA	NA	14	32
HAMBI0548	HAMBI_2164	NA	NA	0	0
HAMBI0548	HAMBI_2443	NA	NA	0	0
HAMBI0548	HAMBI_2494	NA	NA	144	247
HAMBI0548	HAMBI_2659	NA	NA	5101	8773
HAMBI0548	HAMBI_2792	NA	NA	0	0
HAMBI0548	HAMBI_3031	NA	NA	0	0
HAMBI0548	HAMBI_3237	NA	NA	0	0
HAMBI0549	HAMBI_0006	NA	NA	2	1
HAMBI0549	HAMBI_0097	NA	NA	0	0
HAMBI0549	HAMBI_0105	NA	NA	847	1292
HAMBI0549	HAMBI_0262	NA	NA	0	0
HAMBI0549	HAMBI_0403	NA	NA	1347	913
HAMBI0549	HAMBI_1279	NA	NA	49	42
HAMBI0549	HAMBI_1287	NA	NA	3763	3282
HAMBI0549	HAMBI_1292	NA	NA	6878	5998
HAMBI0549	HAMBI_1299	NA	NA	10	7
HAMBI0549	HAMBI_1842	NA	NA	0	0
HAMBI0549	HAMBI_1896	NA	NA	746	1138
HAMBI0549	HAMBI_1923	NA	NA	3357	3415
HAMBI0549	HAMBI_1972	NA	NA	9742	5947
HAMBI0549	HAMBI_1977	NA	NA	4419	5395
HAMBI0549	HAMBI_1988	NA	NA	0	0
HAMBI0549	HAMBI_2159	NA	NA	0	0
HAMBI0549	HAMBI_2160	NA	NA	193	392
HAMBI0549	HAMBI_2164	NA	NA	0	0
HAMBI0549	HAMBI_2443	NA	NA	0	0
HAMBI0549	HAMBI_2494	NA	NA	200	305
HAMBI0549	HAMBI_2659	NA	NA	6492	9908
HAMBI0549	HAMBI_2792	NA	NA	0	0
HAMBI0549	HAMBI_3031	NA	NA	0	0
HAMBI0549	HAMBI_3237	NA	NA	0	0
HAMBI0550	HAMBI_0006	NA	NA	248	212
HAMBI0550	HAMBI_0097	NA	NA	1569	1345
HAMBI0550	HAMBI_0105	NA	NA	1108	1663
HAMBI0550	HAMBI_0262	NA	NA	393	786
HAMBI0550	HAMBI_0403	NA	NA	2373	1583
HAMBI0550	HAMBI_1279	NA	NA	316	271
HAMBI0550	HAMBI_1287	NA	NA	3124	2679
HAMBI0550	HAMBI_1292	NA	NA	4738	4064
HAMBI0550	HAMBI_1299	NA	NA	1644	1233
HAMBI0550	HAMBI_1842	NA	NA	158	237
HAMBI0550	HAMBI_1896	NA	NA	757	1136
HAMBI0550	HAMBI_1923	NA	NA	2755	2757
HAMBI0550	HAMBI_1972	NA	NA	13860	8322
HAMBI0550	HAMBI_1977	NA	NA	2770	3326
HAMBI0550	HAMBI_1988	NA	NA	2	2
HAMBI0550	HAMBI_2159	NA	NA	153	229
HAMBI0550	HAMBI_2160	NA	NA	29	58
HAMBI0550	HAMBI_2164	NA	NA	13	15
HAMBI0550	HAMBI_2443	NA	NA	6	12
HAMBI0550	HAMBI_2494	NA	NA	16	24
HAMBI0550	HAMBI_2659	NA	NA	6765	10154
HAMBI0550	HAMBI_2792	NA	NA	5130	7700
HAMBI0550	HAMBI_3031	NA	NA	55	165
HAMBI0550	HAMBI_3237	NA	NA	259	259
HAMBI0551	HAMBI_0006	NA	NA	2	1
HAMBI0551	HAMBI_0097	NA	NA	0	0
HAMBI0551	HAMBI_0105	NA	NA	1683	2638
HAMBI0551	HAMBI_0262	NA	NA	0	0
HAMBI0551	HAMBI_0403	NA	NA	727	506
HAMBI0551	HAMBI_1279	NA	NA	130	116
HAMBI0551	HAMBI_1287	NA	NA	23001	20606
HAMBI0551	HAMBI_1292	NA	NA	5678	5086
HAMBI0551	HAMBI_1299	NA	NA	25	19
HAMBI0551	HAMBI_1842	NA	NA	3	4
HAMBI0551	HAMBI_1896	NA	NA	314	492
HAMBI0551	HAMBI_1923	NA	NA	3282	3430
HAMBI0551	HAMBI_1972	NA	NA	6712	4209
HAMBI0551	HAMBI_1977	NA	NA	999	1253
HAMBI0551	HAMBI_1988	NA	NA	0	0
HAMBI0551	HAMBI_2159	NA	NA	0	0
HAMBI0551	HAMBI_2160	NA	NA	392	819
HAMBI0551	HAMBI_2164	NA	NA	0	0
HAMBI0551	HAMBI_2443	NA	NA	0	0
HAMBI0551	HAMBI_2494	NA	NA	8	12
HAMBI0551	HAMBI_2659	NA	NA	6616	10372
HAMBI0551	HAMBI_2792	NA	NA	1	1
HAMBI0551	HAMBI_3031	NA	NA	0	0
HAMBI0551	HAMBI_3237	NA	NA	0	0
HAMBI0552	HAMBI_0006	NA	NA	9	7
HAMBI0552	HAMBI_0097	NA	NA	0	0
HAMBI0552	HAMBI_0105	NA	NA	2111	3160
HAMBI0552	HAMBI_0262	NA	NA	0	0
HAMBI0552	HAMBI_0403	NA	NA	765	509
HAMBI0552	HAMBI_1279	NA	NA	44	37
HAMBI0552	HAMBI_1287	NA	NA	6581	5630
HAMBI0552	HAMBI_1292	NA	NA	13161	11260
HAMBI0552	HAMBI_1299	NA	NA	14	10
HAMBI0552	HAMBI_1842	NA	NA	0	0
HAMBI0552	HAMBI_1896	NA	NA	2018	3021
HAMBI0552	HAMBI_1923	NA	NA	3844	3837
HAMBI0552	HAMBI_1972	NA	NA	7535	4512
HAMBI0552	HAMBI_1977	NA	NA	5137	6153
HAMBI0552	HAMBI_1988	NA	NA	0	0
HAMBI0552	HAMBI_2159	NA	NA	0	0
HAMBI0552	HAMBI_2160	NA	NA	154	307
HAMBI0552	HAMBI_2164	NA	NA	0	0
HAMBI0552	HAMBI_2443	NA	NA	0	0
HAMBI0552	HAMBI_2494	NA	NA	0	0
HAMBI0552	HAMBI_2659	NA	NA	5878	8801
HAMBI0552	HAMBI_2792	NA	NA	0	0
HAMBI0552	HAMBI_3031	NA	NA	0	0
HAMBI0552	HAMBI_3237	NA	NA	0	0
HAMBI0553	HAMBI_0006	NA	NA	2	1
HAMBI0553	HAMBI_0097	NA	NA	0	0
HAMBI0553	HAMBI_0105	NA	NA	470	796
HAMBI0553	HAMBI_0262	NA	NA	0	0
HAMBI0553	HAMBI_0403	NA	NA	1561	1175
HAMBI0553	HAMBI_1279	NA	NA	19	18
HAMBI0553	HAMBI_1287	NA	NA	1362	1319
HAMBI0553	HAMBI_1292	NA	NA	13174	12758
HAMBI0553	HAMBI_1299	NA	NA	7	5
HAMBI0553	HAMBI_1842	NA	NA	0	0
HAMBI0553	HAMBI_1896	NA	NA	0	0
HAMBI0553	HAMBI_1923	NA	NA	1885	2129
HAMBI0553	HAMBI_1972	NA	NA	16845	11419
HAMBI0553	HAMBI_1977	NA	NA	4938	6695
HAMBI0553	HAMBI_1988	NA	NA	0	0
HAMBI0553	HAMBI_2159	NA	NA	0	0
HAMBI0553	HAMBI_2160	NA	NA	0	0
HAMBI0553	HAMBI_2164	NA	NA	0	0
HAMBI0553	HAMBI_2443	NA	NA	0	0
HAMBI0553	HAMBI_2494	NA	NA	0	0
HAMBI0553	HAMBI_2659	NA	NA	5672	9613
HAMBI0553	HAMBI_2792	NA	NA	0	0
HAMBI0553	HAMBI_3031	NA	NA	0	0
HAMBI0553	HAMBI_3237	NA	NA	0	0
HAMBI0554	HAMBI_0006	NA	NA	2	1
HAMBI0554	HAMBI_0097	NA	NA	0	0
HAMBI0554	HAMBI_0105	NA	NA	0	0
HAMBI0554	HAMBI_0262	NA	NA	0	0
HAMBI0554	HAMBI_0403	NA	NA	1238	949
HAMBI0554	HAMBI_1279	NA	NA	70	69
HAMBI0554	HAMBI_1287	NA	NA	3783	3730
HAMBI0554	HAMBI_1292	NA	NA	9564	9430
HAMBI0554	HAMBI_1299	NA	NA	24	20
HAMBI0554	HAMBI_1842	NA	NA	0	0
HAMBI0554	HAMBI_1896	NA	NA	0	0
HAMBI0554	HAMBI_1923	NA	NA	3279	3772
HAMBI0554	HAMBI_1972	NA	NA	24028	16585
HAMBI0554	HAMBI_1977	NA	NA	10576	14600
HAMBI0554	HAMBI_1988	NA	NA	0	0
HAMBI0554	HAMBI_2159	NA	NA	0	0
HAMBI0554	HAMBI_2160	NA	NA	0	0
HAMBI0554	HAMBI_2164	NA	NA	0	0
HAMBI0554	HAMBI_2443	NA	NA	0	0
HAMBI0554	HAMBI_2494	NA	NA	0	0
HAMBI0554	HAMBI_2659	NA	NA	4692	8096
HAMBI0554	HAMBI_2792	NA	NA	0	0
HAMBI0554	HAMBI_3031	NA	NA	0	0
HAMBI0554	HAMBI_3237	NA	NA	0	0
HAMBI0555	HAMBI_0006	NA	NA	2	2
HAMBI0555	HAMBI_0097	NA	NA	0	0
HAMBI0555	HAMBI_0105	NA	NA	107	187
HAMBI0555	HAMBI_0262	NA	NA	0	0
HAMBI0555	HAMBI_0403	NA	NA	2402	1871
HAMBI0555	HAMBI_1279	NA	NA	32	32
HAMBI0555	HAMBI_1287	NA	NA	1706	1708
HAMBI0555	HAMBI_1292	NA	NA	20026	20060
HAMBI0555	HAMBI_1299	NA	NA	10	8
HAMBI0555	HAMBI_1842	NA	NA	3	5
HAMBI0555	HAMBI_1896	NA	NA	0	0
HAMBI0555	HAMBI_1923	NA	NA	3794	4433
HAMBI0555	HAMBI_1972	NA	NA	23358	16378
HAMBI0555	HAMBI_1977	NA	NA	6328	8874
HAMBI0555	HAMBI_1988	NA	NA	0	0
HAMBI0555	HAMBI_2159	NA	NA	0	0
HAMBI0555	HAMBI_2160	NA	NA	0	0
HAMBI0555	HAMBI_2164	NA	NA	0	0
HAMBI0555	HAMBI_2443	NA	NA	0	0
HAMBI0555	HAMBI_2494	NA	NA	0	0
HAMBI0555	HAMBI_2659	NA	NA	5584	9788
HAMBI0555	HAMBI_2792	NA	NA	0	0
HAMBI0555	HAMBI_3031	NA	NA	0	0
HAMBI0555	HAMBI_3237	NA	NA	0	0
HAMBI0556	HAMBI_0006	NA	NA	6	5
HAMBI0556	HAMBI_0097	NA	NA	0	0
HAMBI0556	HAMBI_0105	NA	NA	22	33
HAMBI0556	HAMBI_0262	NA	NA	0	0
HAMBI0556	HAMBI_0403	NA	NA	292	197
HAMBI0556	HAMBI_1279	NA	NA	32	27
HAMBI0556	HAMBI_1287	NA	NA	8169	7113
HAMBI0556	HAMBI_1292	NA	NA	21419	18651
HAMBI0556	HAMBI_1299	NA	NA	9	6
HAMBI0556	HAMBI_1842	NA	NA	0	0
HAMBI0556	HAMBI_1896	NA	NA	0	0
HAMBI0556	HAMBI_1923	NA	NA	1915	1945
HAMBI0556	HAMBI_1972	NA	NA	4622	2817
HAMBI0556	HAMBI_1977	NA	NA	11608	14151
HAMBI0556	HAMBI_1988	NA	NA	0	0
HAMBI0556	HAMBI_2159	NA	NA	0	0
HAMBI0556	HAMBI_2160	NA	NA	0	0
HAMBI0556	HAMBI_2164	NA	NA	0	0
HAMBI0556	HAMBI_2443	NA	NA	0	0
HAMBI0556	HAMBI_2494	NA	NA	0	0
HAMBI0556	HAMBI_2659	NA	NA	5998	9140
HAMBI0556	HAMBI_2792	NA	NA	0	0
HAMBI0556	HAMBI_3031	NA	NA	0	0
HAMBI0556	HAMBI_3237	NA	NA	0	0
HAMBI0557	HAMBI_0006	NA	NA	5	4
HAMBI0557	HAMBI_0097	NA	NA	0	0
HAMBI0557	HAMBI_0105	NA	NA	510	853
HAMBI0557	HAMBI_0262	NA	NA	0	0
HAMBI0557	HAMBI_0403	NA	NA	623	463
HAMBI0557	HAMBI_1279	NA	NA	49	46
HAMBI0557	HAMBI_1287	NA	NA	6503	6219
HAMBI0557	HAMBI_1292	NA	NA	8101	7747
HAMBI0557	HAMBI_1299	NA	NA	12	10
HAMBI0557	HAMBI_1842	NA	NA	1	1
HAMBI0557	HAMBI_1896	NA	NA	0	0
HAMBI0557	HAMBI_1923	NA	NA	1918	2140
HAMBI0557	HAMBI_1972	NA	NA	7353	4922
HAMBI0557	HAMBI_1977	NA	NA	4735	6340
HAMBI0557	HAMBI_1988	NA	NA	0	0
HAMBI0557	HAMBI_2159	NA	NA	0	0
HAMBI0557	HAMBI_2160	NA	NA	0	0
HAMBI0557	HAMBI_2164	NA	NA	0	0
HAMBI0557	HAMBI_2443	NA	NA	0	0
HAMBI0557	HAMBI_2494	NA	NA	21	35
HAMBI0557	HAMBI_2659	NA	NA	1551	2595
HAMBI0557	HAMBI_2792	NA	NA	0	0
HAMBI0557	HAMBI_3031	NA	NA	0	0
HAMBI0557	HAMBI_3237	NA	NA	0	0
HAMBI0558	HAMBI_0006	NA	NA	8	6
HAMBI0558	HAMBI_0097	NA	NA	0	0
HAMBI0558	HAMBI_0105	NA	NA	550	835
HAMBI0558	HAMBI_0262	NA	NA	0	0
HAMBI0558	HAMBI_0403	NA	NA	1098	741
HAMBI0558	HAMBI_1279	NA	NA	44	38
HAMBI0558	HAMBI_1287	NA	NA	7823	6792
HAMBI0558	HAMBI_1292	NA	NA	13181	11444
HAMBI0558	HAMBI_1299	NA	NA	7	5
HAMBI0558	HAMBI_1842	NA	NA	0	0
HAMBI0558	HAMBI_1896	NA	NA	25	37
HAMBI0558	HAMBI_1923	NA	NA	1206	1221
HAMBI0558	HAMBI_1972	NA	NA	5080	3087
HAMBI0558	HAMBI_1977	NA	NA	9293	11296
HAMBI0558	HAMBI_1988	NA	NA	0	0
HAMBI0558	HAMBI_2159	NA	NA	0	0
HAMBI0558	HAMBI_2160	NA	NA	12	24
HAMBI0558	HAMBI_2164	NA	NA	0	0
HAMBI0558	HAMBI_2443	NA	NA	0	0
HAMBI0558	HAMBI_2494	NA	NA	22	33
HAMBI0558	HAMBI_2659	NA	NA	5359	8142
HAMBI0558	HAMBI_2792	NA	NA	0	0
HAMBI0558	HAMBI_3031	NA	NA	0	0
HAMBI0558	HAMBI_3237	NA	NA	0	0
HAMBI0559	HAMBI_0006	NA	NA	1373	961
HAMBI0559	HAMBI_0097	NA	NA	4322	3025
HAMBI0559	HAMBI_0105	NA	NA	345	422
HAMBI0559	HAMBI_0262	NA	NA	168	274
HAMBI0559	HAMBI_0403	NA	NA	91	49
HAMBI0559	HAMBI_1279	NA	NA	2118	1482
HAMBI0559	HAMBI_1287	NA	NA	1465	1025
HAMBI0559	HAMBI_1292	NA	NA	745	521
HAMBI0559	HAMBI_1299	NA	NA	4928	3018
HAMBI0559	HAMBI_1842	NA	NA	21401	26217
HAMBI0559	HAMBI_1896	NA	NA	878	1075
HAMBI0559	HAMBI_1923	NA	NA	2809	2294
HAMBI0559	HAMBI_1972	NA	NA	1361	666
HAMBI0559	HAMBI_1977	NA	NA	487	477
HAMBI0559	HAMBI_1988	NA	NA	535	524
HAMBI0559	HAMBI_2159	NA	NA	724	886
HAMBI0559	HAMBI_2160	NA	NA	262	427
HAMBI0559	HAMBI_2164	NA	NA	37	36
HAMBI0559	HAMBI_2443	NA	NA	174	284
HAMBI0559	HAMBI_2494	NA	NA	254	311
HAMBI0559	HAMBI_2659	NA	NA	752	921
HAMBI0559	HAMBI_2792	NA	NA	1262	1546
HAMBI0559	HAMBI_3031	NA	NA	42	102
HAMBI0559	HAMBI_3237	NA	NA	115	93
HAMBI0601	HAMBI_0006	NA	NA	15	12
HAMBI0601	HAMBI_0097	NA	NA	0	0
HAMBI0601	HAMBI_0105	NA	NA	2397	3412
HAMBI0601	HAMBI_0262	NA	NA	0	0
HAMBI0601	HAMBI_0403	NA	NA	987	624
HAMBI0601	HAMBI_1279	NA	NA	112	91
HAMBI0601	HAMBI_1287	NA	NA	17147	13950
HAMBI0601	HAMBI_1292	NA	NA	1830	1488
HAMBI0601	HAMBI_1299	NA	NA	31	22
HAMBI0601	HAMBI_1842	NA	NA	0	0
HAMBI0601	HAMBI_1896	NA	NA	1	1
HAMBI0601	HAMBI_1923	NA	NA	8349	7924
HAMBI0601	HAMBI_1972	NA	NA	8593	4893
HAMBI0601	HAMBI_1977	NA	NA	5448	6205
HAMBI0601	HAMBI_1988	NA	NA	0	0
HAMBI0601	HAMBI_2159	NA	NA	64	91
HAMBI0601	HAMBI_2160	NA	NA	751	1425
HAMBI0601	HAMBI_2164	NA	NA	147	167
HAMBI0601	HAMBI_2443	NA	NA	0	0
HAMBI0601	HAMBI_2494	NA	NA	21	29
HAMBI0601	HAMBI_2659	NA	NA	13100	18651
HAMBI0601	HAMBI_2792	NA	NA	1	1
HAMBI0601	HAMBI_3031	NA	NA	0	0
HAMBI0601	HAMBI_3237	NA	NA	0	0
HAMBI0602	HAMBI_0006	NA	NA	3	2
HAMBI0602	HAMBI_0097	NA	NA	0	0
HAMBI0602	HAMBI_0105	NA	NA	1518	2169
HAMBI0602	HAMBI_0262	NA	NA	0	0
HAMBI0602	HAMBI_0403	NA	NA	594	377
HAMBI0602	HAMBI_1279	NA	NA	61	49
HAMBI0602	HAMBI_1287	NA	NA	16475	13452
HAMBI0602	HAMBI_1292	NA	NA	7237	5909
HAMBI0602	HAMBI_1299	NA	NA	27	19
HAMBI0602	HAMBI_1842	NA	NA	0	0
HAMBI0602	HAMBI_1896	NA	NA	1278	1826
HAMBI0602	HAMBI_1923	NA	NA	4240	4039
HAMBI0602	HAMBI_1972	NA	NA	4864	2780
HAMBI0602	HAMBI_1977	NA	NA	2809	3211
HAMBI0602	HAMBI_1988	NA	NA	0	0
HAMBI0602	HAMBI_2159	NA	NA	36	51
HAMBI0602	HAMBI_2160	NA	NA	408	777
HAMBI0602	HAMBI_2164	NA	NA	131	149
HAMBI0602	HAMBI_2443	NA	NA	0	0
HAMBI0602	HAMBI_2494	NA	NA	113	161
HAMBI0602	HAMBI_2659	NA	NA	11231	16048
HAMBI0602	HAMBI_2792	NA	NA	0	0
HAMBI0602	HAMBI_3031	NA	NA	0	0
HAMBI0602	HAMBI_3237	NA	NA	0	0
HAMBI0603	HAMBI_0006	NA	NA	3	2
HAMBI0603	HAMBI_0097	NA	NA	1	0
HAMBI0603	HAMBI_0105	NA	NA	1534	2166
HAMBI0603	HAMBI_0262	NA	NA	0	0
HAMBI0603	HAMBI_0403	NA	NA	481	301
HAMBI0603	HAMBI_1279	NA	NA	64	51
HAMBI0603	HAMBI_1287	NA	NA	19571	15797
HAMBI0603	HAMBI_1292	NA	NA	6861	5538
HAMBI0603	HAMBI_1299	NA	NA	30	21
HAMBI0603	HAMBI_1842	NA	NA	0	0
HAMBI0603	HAMBI_1896	NA	NA	2063	2914
HAMBI0603	HAMBI_1923	NA	NA	5117	4818
HAMBI0603	HAMBI_1972	NA	NA	4732	2673
HAMBI0603	HAMBI_1977	NA	NA	2552	2883
HAMBI0603	HAMBI_1988	NA	NA	0	0
HAMBI0603	HAMBI_2159	NA	NA	30	42
HAMBI0603	HAMBI_2160	NA	NA	524	986
HAMBI0603	HAMBI_2164	NA	NA	141	159
HAMBI0603	HAMBI_2443	NA	NA	0	0
HAMBI0603	HAMBI_2494	NA	NA	10	14
HAMBI0603	HAMBI_2659	NA	NA	12945	18285
HAMBI0603	HAMBI_2792	NA	NA	0	0
HAMBI0603	HAMBI_3031	NA	NA	0	0
HAMBI0603	HAMBI_3237	NA	NA	0	0
HAMBI0604	HAMBI_0006	NA	NA	7	6
HAMBI0604	HAMBI_0097	NA	NA	0	0
HAMBI0604	HAMBI_0105	NA	NA	1445	2323
HAMBI0604	HAMBI_0262	NA	NA	0	0
HAMBI0604	HAMBI_0403	NA	NA	1212	866
HAMBI0604	HAMBI_1279	NA	NA	123	113
HAMBI0604	HAMBI_1287	NA	NA	13470	12377
HAMBI0604	HAMBI_1292	NA	NA	11359	10437
HAMBI0604	HAMBI_1299	NA	NA	28	22
HAMBI0604	HAMBI_1842	NA	NA	0	0
HAMBI0604	HAMBI_1896	NA	NA	696	1119
HAMBI0604	HAMBI_1923	NA	NA	3293	3530
HAMBI0604	HAMBI_1972	NA	NA	13512	8691
HAMBI0604	HAMBI_1977	NA	NA	1851	2381
HAMBI0604	HAMBI_1988	NA	NA	0	0
HAMBI0604	HAMBI_2159	NA	NA	7	11
HAMBI0604	HAMBI_2160	NA	NA	181	388
HAMBI0604	HAMBI_2164	NA	NA	0	0
HAMBI0604	HAMBI_2443	NA	NA	0	0
HAMBI0604	HAMBI_2494	NA	NA	181	291
HAMBI0604	HAMBI_2659	NA	NA	7901	12705
HAMBI0604	HAMBI_2792	NA	NA	0	0
HAMBI0604	HAMBI_3031	NA	NA	0	0
HAMBI0604	HAMBI_3237	NA	NA	0	0
HAMBI0605	HAMBI_0006	NA	NA	0	0
HAMBI0605	HAMBI_0097	NA	NA	0	0
HAMBI0605	HAMBI_0105	NA	NA	756	1134
HAMBI0605	HAMBI_0262	NA	NA	0	0
